Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
13/01/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
14/01/1993;Thu;attack;PIRA;government;police;mortar launched from baby buggy at police station;UK/Northern Ireland;Andersontown;Irish unity;;;3;0;0;0;Y;8;0;0;42907;Evening Standard;15/01/1993;
14/01/1993;Thu;attack;PIRA;government;police;mortar attack on police station;UK/Northern Ireland;Derry;Irish unity;;;3;0;0;0;Y;8;0;0;42907;Evening Standard;15/01/1993;
14/01/1993;Thu;assassination;INLA;Loyalist;;shoot & injure a Protestant man & his grandson;UK/Northern Ireland;Belfast;Irish unity;;18:20;2;0;0;0;Y;0;0;0;42907;Evening Standard;15/01/1993;
14/01/1993;Thu;assassination;UFF;Catholic;;shoot dead a Catholic man;UK/Northern Ireland;Belfast;British unity;;23:20;2;0;0;0;Y;0;0;0;350000;Evening Standard;15/01/1993;
15/01/1993;Fri;bomb-nd;PIRA;government;;bomb ignites businesses;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;42907;Reuters;15/01/1993;
15/01/1993;Fri;attack;PIRA;government;police;mortar attack on 2 police stations;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;31;0;0;42907;Reuters;15/01/1993;
16/01/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
17/01/1993;Sun;assassination;UVF;Catholic;;shoot dead Catholic woman helping Protestant patient;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Times (London);18/01/1993;
18/01/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
19/01/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
20/01/1993;Wed;bomb-nd;PIRA;government;police;police stop car with 2 large bombs;UK/Northern Ireland;Belfast;terror;;;2;2;0;0;N;8;0;0;42907;Independent;21/01/1993;
20/01/1993;Wed;attack;PIRA;government;police;mortar attack injures several police;UK/Northern Ireland;Clogher;Irish unity;;;3;0;0;0;Y;8;5;0;42907;Independent;21/01/1993;
21/01/1993;Thu;assassination;INLA;Loyalist;;shoot dead Protestant man at home;UK/Northern Ireland;Belfast;Irish unity;;18:01;3;0;0;0;Y;0;0;0;42907;Reuters;21/01/1993;
22/01/1993;Fri;assassination;PIRA;government;UDR;shoot UDR man, who returns fire & injures PIRA;UK/Northern Ireland;Newtonstewart;Irish unity;;17:31;1;0;1;0;Y;1;1;0;42907;Irish Times;23/01/1993;
23/01/1993;Sat;assassination;PIRA;government;police;shoot policeman in the back of the head;UK/Northern Ireland;Derry;Irish unity;;15:00;1;0;0;0;Y;1;0;1;42907;Reuters;23/01/1993;
24/01/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
25/01/1993;Mon;rally;citizens;INLA;;funeral for Protestant killed 1/21;UK/Northern Ireland;Belfast;anti-INLA;;;301;0;0;0;N;0;0;0;600000;Times (London);26/01/1993;
26/01/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
27/01/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
28/01/1993;Thu;bomb-wd;UVF;Catholic;;bomb kills Catholic plumber;UK/Northern Ireland;Cookstown;British unity;;;3;0;0;0;Y;0;0;0;350000;Reuters;28/01/1993;
29/01/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
30/01/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
31/01/1993;Sun;demonstration;Sinn Fein;government;police;mark Bloody Sunday in Derry;UK/Northern Ireland;Derry;Irish unity;30/01/1972;;5001;0;0;0;N;301;0;0;42907;Evening Standard;01/02/1993;
31/01/1993;Sun;attack;National Front;Sinn Fein;police;attack marchers & police;UK/Northern Ireland;Derry;British unity;;13:00;300;150;8;0;Y;301;0;0;3001;Irish Times;01/02/1993;
01/02/1993;Mon;gunfight;PIRA;government;UK troops;soldier sees man with handgun, fires;UK/Northern Ireland;Ballymagorry;Irish unity;;;1;0;0;0;Y;1;0;0;42907;Irish Times;02/02/1993;
02/02/1993;Tue;suicide;Catholic;UVF;;fiancee of UVF victim commits suicide;UK/Northern Ireland;Lisnagleer;terror;03/01/1993;;1;0;0;1;N;0;0;0;300000;Daily Telegraph;03/02/1993;
02/02/1993;Tue;assassination;UVF;Catholic;;shoot dead Catholic man in his home;UK/Northern Ireland;Ballyronan;British unity;;22:00;2;0;0;0;Y;0;0;0;350000;Independent;03/02/1993;
03/02/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
04/02/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
05/02/1993;Fri;arrest;Loyalists;government;police;arrest on suspicion of recent killings;UK/Northern Ireland;Northern Ireland;terror;;;6;6;0;0;N;31;0;0;350000;Reuters;05/02/1993;
06/02/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
07/02/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
08/02/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
09/02/1993;Tue;bomb-wd;PIRA;government;UK troops;3 18 kg bombs kill 1 & injure 7;UK/Northern Ireland;Armagh;Irish unity;;2:00;3;0;0;0;Y;15;7;1;42907;Daily Mail;10/02/1993;
10/02/1993;Wed;assassination;PIRA;PIRA;;"kill 'informer'; leave hooded body";UK/Northern Ireland;Castlederg;Irish unity;;;3;0;0;0;Y;0;0;0;42907;Times (London);13/02/1993;
11/02/1993;Thu;assassination;UVF;Catholic;;shoot dead Catholic man, injure baby son;UK/Northern Ireland;Loughgall;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;11/02/1993;
12/02/1993;Fri;ultimatum;PIRA;Loyalist;;tell Loyalist to leave or be killed;UK/Northern Ireland;Belfast;Irish unity;;;8;0;0;0;N;0;0;0;42907;Irish Times;13/02/1993;
13/02/1993;Sat;assassination;PIRA;Loyalist;;shoot & injure man in pub attack;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;42907;Reuters;13/02/1993;
14/02/1993;Sun;robbery;PIRA;Loyalist;;steal car to use in 2/15 killing;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;N;0;0;0;42907;Daily Mail;16/02/1993;
15/02/1993;Mon;assassination;PIRA;government;UK troops;shoot dead soldier;UK/Northern Ireland;Belfast;Irish unity;;20:00;2;0;0;0;Y;1;0;1;42907;Reuters;15/02/1993;
15/02/1993;Mon;rally;citizens;PIRA;;priest says killing of 'informer' is utter madness;UK/Northern Ireland;Belfast;terror;10/02/1993;;101;0;0;0;N;0;0;0;300000;Irish Times;16/02/1993;
16/02/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
17/02/1993;Wed;assassination;UVF;PIRA;;shoot & injure Catholic alleged to be PIRA;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;N;0;0;0;350000;Reuters;17/02/1993;
18/02/1993;Thu;assassination;INLA;government;UK troops;mother foils INLA by locking door in their face;UK/Northern Ireland;Belfast;Irish unity;;20:00;3;0;0;0;N;0;0;0;42907;Evening Standard;19/02/1993;
19/02/1993;Fri;arrest;UFF;government;police;"police find guns in van; arrest 2";UK/Northern Ireland;Belfast;terror;;;2;2;0;0;N;8;0;0;350000;Evening Standard;19/02/1993;
19/02/1993;Fri;arrest;UK troop;government;police;arrest soldier for giving information to UFF;UK/Northern Ireland;Newtownards;terror;;;1;1;0;0;N;8;0;0;350000;Evening Standard;19/02/1993;
19/02/1993;Fri;convict;PIRA;government;court;sentence 3 to 24 years for murder;UK/Northern Ireland;Belfast;terror;19/08/1991;;3;3;0;0;N;0;0;0;42907;Irish Times;20/02/1993;
20/02/1993;Sat;assassination;PIRA;Loyalists;;shoot & wound 3 people;UK/Northern Ireland;Belfast;Irish unity;;21:00;2;0;0;0;Y;0;0;0;42907;Irish Times;20/02/1993;
21/02/1993;Sun;assassination;UFF;taxi drivers;;shoot & wound 3 taxi drivers;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;0;0;0;350000;Reuters;21/02/1993;
21/02/1993;Sun;trial;prisoners;government;court;criminal charges for Mountjoy riot;UK/Northern Ireland;Belfast;prison riot;16/09/1991;;13;13;0;0;N;0;0;0;3001;Irish Times;22/02/1993;
22/02/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/02/1993;Tue;release;UFF;government;prison;Loyalist informer is given early release;UK/Northern Ireland;Lisburn;terror;;;1;0;0;0;N;0;0;0;3001;Guardian;25/02/1993;
24/02/1993;Wed;bomb-wd;PIRA;government;police;car bomb kills policeman;UK/Northern Ireland;Armagh;Irish unity;;;3;0;0;0;Y;1;0;1;42907;Evening Standard;25/02/1993;
25/02/1993;Thu;assassination;PIRA;government;police;shoot dead policeman;UK/Northern Ireland;Crossmaglen;Irish unity;;;2;0;0;0;Y;1;0;1;42907;Independent;26/02/1993;
26/02/1993;Fri;assassination;PIRA;Loyalist;;shoot Protestant in a restaurant;UK/Northern Ireland;Newry;Irish unity;;;2;0;0;0;Y;0;0;0;42907;Guardian;27/02/1993;
26/02/1993;Fri;assassination;PIRA;citizen;;shoot a woman in her home by mistake;UK/Northern Ireland;Armagh;Irish unity;;;3;0;0;0;Y;0;0;0;42907;Reuters;26/02/1993;
27/02/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
28/02/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
01/03/1993;Mon;attack;PIRA;government;police;"mortar attack on police station; 11 civilians hurt";UK/Northern Ireland;Bessbrook;Irish unity;;;3;0;0;0;Y;8;0;0;42907;Guardian;02/03/1993;
02/03/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
03/03/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
04/03/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
05/03/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
06/03/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
07/03/1993;Sun;assassination;PIRA;government;UK troops;shoot at soldier, but hit 9-year old son;UK/Northern Ireland;Dungannon;Irish unity;;;2;0;0;0;Y;1;0;0;42907;Reuters;07/03/1993;
07/03/1993;Sun;assassination;PIRA;government;officials;shoot & injure 2 politicians;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;2;2;0;42907;Reuters;07/03/1993;
07/03/1993;Sun;bomb-nd;PIRA;government;police;225 kg bomb destroys city center;UK/Northern Ireland;Bangor;Irish unity;;2:25;3;0;0;0;Y;8;3;0;42907;Reuters;07/03/1993;
07/03/1993;Sun;riot;Sinn Fein;government;police;youth takes gun from police, fight ensues;UK/Northern Ireland;Belfast;Irish unity;;;40;0;1;0;Y;4;1;0;42907;Reuters;07/03/1993;
08/03/1993;Mon;attack;PIRA;government;police;mortar attack on police station kills 1, injures 3 workers;UK/Northern Ireland;Keady;Irish unity;;;3;0;0;0;Y;8;0;0;42907;Reuters;08/03/1993;
08/03/1993;Mon;assassination;PIRA;government;police;shoot & injure policeman at roadblock;UK/Northern Ireland;Belfast;Irish unity;;7:00;3;0;0;0;Y;3;1;0;42907;Reuters;08/03/1993;
08/03/1993;Mon;bomb-nd;PIRA;government;police;2 police injured by bomb;UK/Northern Ireland;Lurgan;Irish unity;;;3;0;0;0;Y;2;2;0;42907;Guardian;09/03/1993;
09/03/1993;Tue;boycott;teachers;government;education ministry;vote to reject mandatory testing;UK/Northern Ireland;Northern Ireland;anti-testing;;;30001;0;0;0;N;0;0;0;178000;Guardian;10/03/1993;
09/03/1993;Tue;assassination;PIRA;government;UK troops;soldier wounded in chest;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;1;1;0;42907;Irish Times;10/03/1993;
10/03/1993;Wed;assassination;PIRA;Loyalist;;shoot dead Protestant man;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;42907;Reuters;10/03/1993;
10/03/1993;Wed;rally;citizens;PIRA;;funeral of construction worker killed by mortar;UK/Northern Ireland;Tyrone;terror;08/03/1993;;301;0;0;0;N;0;0;0;600000;Irish Times;10/03/1993;
11/03/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
12/03/1993;Fri;demonstration;labor workers;government;DLO;against closing of district labor organization;UK/Northern Ireland;Belfast;unemployment;;;300;0;0;0;N;0;0;0;550700;Construction News;18/03/1993;
13/03/1993;Sat;rally;Orange Order;media;;protest media bias against Loyalists;UK/Northern Ireland;Belfast;media bias;;;210;0;0;0;N;0;0;0;350000;Irish Times;16/03/1993;
13/03/1993;Sat;robbery;PIRA;firm;Bass Ireland;steal bottles of liquor worth 10,000 punts;UK/Northern Ireland;Armagh;Irish unity;;3 hours;3;0;0;0;N;0;0;0;42907;Off-Licence News;18/03/1993;
14/03/1993;Sun;arson;UFF;Gaelic Athletic Association;;fire-bomb athletic club;UK/Northern Ireland;Kircubbin;British unity;;;3;0;0;0;Y;0;0;0;350000;Guardian;04/08/1993;
15/03/1993;Mon;assassination;UVF;Catholic;;shoot man dead in van;UK/Northern Ireland;Strangford Lough;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;15/03/1993;
16/03/1993;Tue;trial;PIRA;government;court;PIRA activist charged with murder;UK/Northern Ireland;Belfast;terror;10/03/1993;;1;1;0;0;N;0;0;0;42907;Irish Times;16/03/1993;
17/03/1993;Wed;assassination;PIRA;government;UK troops;solider shot dead while on patrol;UK/Northern Ireland;Forkhill;Irish unity;;;2;0;0;0;Y;1;0;1;42907;Reuters;17/03/1993;
17/03/1993;Wed;attack;UFF;government;police;beat policeman and steal his gun;UK/Northern Ireland;Belfast;British unity;;;8;4;0;0;Y;1;1;0;350000;The Herald;18/03/1993;
17/03/1993;Wed;arrest;PIRA;government;police;stop car at roadblock, find arms;UK/Northern Ireland;Lisburn;terror;;;2;2;0;0;N;8;0;0;42907;The Herald;18/03/1993;
17/03/1993;Wed;bomb-nd;UFF;Catholics;;bomb at bar injures 1;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;0;0;0;350000;The Herald;18/03/1993;
18/03/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
19/03/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/03/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/03/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/03/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
23/03/1993;Tue;bomb-nd;UFF;Sinn Fein;;bomb misses its target;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;0;0;0;350000;Reuters;24/03/1993;
24/03/1993;Wed;assassination;UFF;Catholic;;shoot dead a Catholic man;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;24/03/1993;
24/03/1993;Wed;kneecapping;PIRA;Catholic;;punishment shooting--4 bullets;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;42907;Times (London);25/03/1993;
24/03/1993;Wed;bomb-nd;PIRA;government;;bomb explodes in garbage can in center city;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;42907;Times (London);25/03/1993;
25/03/1993;Thu;attack;UFF;Sinn Fein;;grenade attack on councilor's house;UK/Northern Ireland;Belfast;British unity;;3:00;3;0;0;0;Y;0;0;0;350000;Independent;26/03/1993;
25/03/1993;Thu;arson;UFF;Sinn Fein;;set fire to councilor's house;UK/Northern Ireland;Belfast;British unity;;3:00;3;0;0;0;Y;0;0;0;350000;Independent;26/03/1993;
25/03/1993;Thu;assassination;UFF;Catholics;;shoot dead 4 workers, injure another;UK/Northern Ireland;Castlerock;British unity;;7:00;3;0;0;0;Y;0;0;0;350000;Reuters;25/03/1993;
25/03/1993;Thu;assassination;UFF;Catholic;;shoot dead a Catholic man;UK/Northern Ireland;Belfast;British unity;;20:00;2;0;0;0;Y;0;0;0;350000;Reuters;25/03/1993;
26/03/1993;Fri;assassination;UFF;Catholic;;shoot dead a Catholic man;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;26/03/1993;
26/03/1993;Fri;vigil;citizens;PIRA;;during funeral in Warrington killed by bomb;UK/Northern Ireland;Belfast;anti-terror;20/03/1993;;1001;0;0;0;N;0;0;0;600000;Reuters;26/03/1993;
26/03/1993;Fri;march;citizens;PIRA;;after vigil, place flowers at city hall;UK/Northern Ireland;Belfast;anti-terror;20/03/1993;;1001;0;0;0;N;0;0;0;600000;Reuters;27/03/1993;
26/03/1993;Fri;raid;PIRA;government;police;find 5 tons of bomb material;UK/Northern Ireland;Belfast;terror;;;0;0;0;0;N;8;0;0;42907;Reuters;27/03/1993;
26/03/1993;Fri;arrest;UFF;government;police;arrest suspects of Castlerock killings;UK/Northern Ireland;Derry;terror;;;8;8;0;0;N;8;0;0;350000;Irish Times;27/03/1993;
27/03/1993;Sat;rally;Catholics;UFF;;funerals for 3 killed in Castlerock;UK/Northern Ireland;Castlerock;anti-terror;;;301;0;0;0;N;0;0;0;300000;Observer;28/03/1993;
28/03/1993;Sun;demonstration;public workers;government;;march against cuts in health service;UK/Northern Ireland;Belfast;health service;;;3001;0;0;0;N;0;0;0;550700;Irish Times;30/03/1993;
29/03/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
30/03/1993;Tue;bomb-nd;UVF;Catholic;;bomb disposal soldier loses a hand;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;1;1;0;350000;Reuters;30/03/1993;
31/03/1993;Wed;shooting;UFF;government;UK troops;soldier shoots & injures suspected UFF fighter;UK/Northern Ireland;Belfast;terror;;20:00;1;0;1;0;Y;1;0;0;350000;Reuters;01/04/1993;
31/03/1993;Wed;assassination;UFF;Catholic;;shoot & injure taxi driver;UK/Northern Ireland;Belfast;British unity;;22:00;2;0;0;0;Y;0;0;0;350000;Reuters;01/04/1993;
01/04/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
02/04/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
03/04/1993;Sat;trial;PIRA;government;court;charged with attempted bombing;UK/Northern Ireland;Belfast;terror;;;1;1;0;0;N;0;0;0;42907;Reuters;03/04/1993;
04/04/1993;Sun;rally;citizens;terrorists;;rally against terror;UK/Northern Ireland;Belfast;anti-terror;;;2000;0;0;0;N;0;0;0;600000;Xinhau;04/04/1993;
04/04/1993;Sun;demonstration;Catholics;UDA;;march against Loyalist terror;UK/Northern Ireland;Belfast;anti-terror;;;1999;0;0;0;N;0;0;0;600000;Reuters;04/04/1993;
04/04/1993;Sun;rally;students;terrorists;;festival of peace;UK/Northern Ireland;Belfast;anti-terror;;;200;0;0;0;N;0;0;0;18499;Reuters;04/04/1993;
05/04/1993;Mon;bomb-nd;PIRA;government;railroad;bomb central train station;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;42907;Reuters;05/04/1993;
05/04/1993;Mon;assassination;PIRA;Loyalist;;shoot dead man in a fishing village;UK/Northern Ireland;Portavogie;Irish unity;;;2;0;0;0;Y;0;0;0;42907;Reuters;05/04/1993;
06/04/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
07/04/1993;Wed;attack;PIRA;government;police;mortar attack on police station injures 3;UK/Northern Ireland;Crossmaglen;Irish unity;;;3;0;0;0;Y;8;3;0;42907;Independent;08/04/1993;
08/04/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
09/04/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
10/04/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/04/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
12/04/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
13/04/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
14/04/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
15/04/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
16/04/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
17/04/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
18/04/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
19/04/1993;Mon;suicide;police;government;court;policeman found not guilty of murder kills himself;UK/Northern Ireland;Ballymena;terror;;;0;0;0;0;Y;1;0;1;30001;The Herald;20/04/1993;
20/04/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
21/04/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
22/04/1993;Thu;occupation;PIRA;government;city;occupy city, stop all drivers for ID;UK/Northern Ireland;Cullaville;Irish unity;;;12;0;0;0;Y;0;0;0;42907;The Herald;23/04/1993;
23/04/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
24/04/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
25/04/1993;Sun;bomb-wd;PIRA;government;UK troops;former soldier killed by car bomb;UK/Northern Ireland;Cookstown;Irish unity;;;3;0;0;0;Y;1;0;1;42907;Reuters;25/04/1993;
26/04/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
27/04/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
28/04/1993;Wed;petition;Amnesty International;PIRA;;demand end to kneecapping & punishment shooting;UK/Northern Ireland;Belfast;anti-PIRA;;;101;0;0;0;N;0;0;0;30001;Reuters;28/04/1993;
29/04/1993;Thu;attack;UFF;Catholics;;open fire in betting shop, injure 5;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;0;0;0;350000;Reuters;29/04/1993;
30/04/1993;Fri;fight;UDA prisoners;government;prison;prisoners fight with prison guards;UK/Northern Ireland;Belfast;British unity;;;18;0;0;0;Y;31;9;0;350000;The Herald;01/05/1993;
01/05/1993;Sat;assassination;UFF;Catholic;;kill a workman by mistake;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;01/05/1993;
02/05/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
03/05/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
04/05/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
05/05/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
06/05/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
07/05/1993;Fri;;;;;;;;;;;;;;;;;;;;;;no event
08/05/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
09/05/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
10/05/1993;Mon;;;;;;;;;;;;;;;;;;;;;;no event
11/05/1993;Tue;assassination;UFF;Catholic;;shoot & wound Catholic hospital worker;UK/Northern Ireland;Newtownabbey;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;11/05/1993;
11/05/1993;Tue;attack;UFF;Catholics;;shoot & miss workers in a car;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;11/05/1993;
11/05/1993;Tue;arrest;UFF;government;police;"car runs roadblock; police pursue & arrest 4";UK/Northern Ireland;Loughgall;terror;;;4;4;0;0;Y;8;0;0;350000;Independent;12/05/1993;
11/05/1993;Tue;raid;PIRA;government;police;"find weapons; arrest 1";UK/Northern Ireland;Belfast;Irish unity;;;1;1;;0;N;8;0;0;77984;Independent;12/05/1993;
12/05/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
13/05/1993;Thu;;;;;;;;;;;;;;;;;;;;;;no event
14/05/1993;Fri;demonstration;citizens;government;;march to save Royal Victoria hospital;UK/Northern Ireland;Belfast;hospital services;;;4500;0;0;0;N;0;0;0;30001;Irish Times;20/05/1993;
15/05/1993;Sat;;;;;;;;;;;;;;;;;;;;;;no event
16/05/1993;Sun;;;;;;;;;;;;;;;;;;;;;;no event
17/05/1993;Mon;attack;UFF;government;UK troops;"UFF gunmen shoot Sinn Fein office; soldier shoots gunman";UK/Northern Ireland;Belfast;British unity;;3 hours;2;2;1;0;Y;8;0;0;350000;Reuters;17/05/1993;
18/05/1993;Tue;;;;;;;;;;;;;;;;;;;;;;no event
19/05/1993;Wed;;;;;;;;;;;;;;;;;;;;;;no event
