Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
17/02/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;25;0;0;0;N;0;0;0;350000;Financial Times;21/02/1984;
18/02/1984;Sat;bomb-nd;PIRA;government;;3 fire bombs destroy 20 shops;UK/Northern Ireland;Newry;Irish unity;;;3;0;0;0;Y;0;0;0;102701;Reuters;18/02/1984;
18/02/1984;Sat;bomb-nd;PIRA;government;;2 bombs destroy carpet store;UK/Northern Ireland;Lurgan;Irish unity;;;3;0;0;0;Y;0;0;0;102701;Reuters;18/02/1984;
18/02/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;25;0;0;0;N;0;0;0;350000;Financial Times;21/02/1984;
19/02/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
20/02/1984;Mon;bomb-nd;PIRA;government;;"6 fire bombs burn clothing store; 2 firefighters injured";UK/Northern Ireland;Armagh;Irish unity;;;3;0;0;0;Y;31;2;0;102701;Reuters;20/02/1984;
20/02/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;25;0;0;0;N;0;0;0;350000;Financial Times;21/02/1984;
21/02/1984;Tue;boycott;Unionists;government;;3 Unionists return to assembly;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Financial Times;21/02/1984;
22/02/1984;Wed;attack;PIRA;government;UK troops;gunfight kills 2 fighters & 1 soldier;UK/Northern Ireland;Dunloy;Irish unity;;;3;0;0;2;Y;3;1;1;102701;Reuters;22/02/1984;
22/02/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
23/02/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
24/02/1984;Fri;vigil;Sinn Fein;government;police;funeral of fighter leads to clash with police;UK/Northern Ireland;Dunloy;Irish unity;22/02/1984;;400;0;0;0;Y;301;0;0;102701;Reuters;24/02/1984;
24/02/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
25/02/1984;Sat;demonstration;Protestants;government;city council;against dropping 'London' from Londonderry;UK/Northern Ireland;Derry;British unity;;;5000;0;0;0;N;0;0;0;350000;Reuters;25/02/1984;
25/02/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
26/02/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
27/02/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
28/02/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
29/02/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
01/03/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
02/03/1984;Fri;bomb-wd;PIRA;government;UDR;soldier killed by car bomb;UK/Northern Ireland;Castlederg;Irish unity;;;3;0;0;0;Y;1;0;1;102701;Reuters;02/03/1984;
02/03/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
03/03/1984;Sat;bomb-wd;PIRA;funeral director;;undertaker killed by booby-trap bomb;UK/Northern Ireland;Armagh;Irish unity;;;3;0;0;0;Y;0;0;0;102701;Reuters;03/03/1984;
03/03/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
04/03/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
05/03/1984;Mon;hostage-nd;PIRA;citizens;;take over house across from deputy warden;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;102701;Reuters;06/03/1984;
05/03/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
06/03/1984;Tue;assassination;PIRA;government;prison;shoot dead deputy warden in front of his family;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;1;0;1;102701;Reuters;06/03/1984;
06/03/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
07/03/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
08/03/1984;Thu;assassination;PIRA;government;UDR;shoot dead UDR man at gas station;UK/Northern Ireland;Moira;Irish unity;;;2;0;0;0;Y;1;0;1;102701;Reuters;08/03/1984;
08/03/1984;Thu;vigil;Protestants;PIRA;;funeral of deputy warden;UK/Northern Ireland;Armagh;terror;06/03/1984;;301;0;0;0;N;0;0;0;350000;Reuters;08/03/1984;
08/03/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
09/03/1984;Fri;bomb-nd;PIRA;firm;supermarket;bomb destroys supermarket;UK/Northern Ireland;Dungannon;Irish unity;;;3;0;0;0;Y;0;0;0;102701;Reuters;10/03/1984;
09/03/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
10/03/1984;Sat;riot;Sinn Fein;government;police;throw fire bombs at police against Protestant march;UK/Northern Ireland;Derry;city name change;;;101;0;0;0;Y;301;0;0;102701;Reuters;10/03/1984;
10/03/1984;Sat;demonstration;Protestants;Catholics;police;against dropping 'London' from Londonderry;UK/Northern Ireland;Derry;city name change;;;3001;0;0;0;N;301;0;0;350000;Reuters;10/03/1984;
10/03/1984;Sat;attack;PIRA;government;police;gunmen open fire on police guarding march;UK/Northern Ireland;Derry;city name change;;;3;0;0;0;Y;301;0;0;102701;Reuters;10/03/1984;
10/03/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
11/03/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
12/03/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
13/03/1984;Tue;arrest;PIRA;government;police;arrest suspect for shooting deputy warden;UK/Northern Ireland;Belfast;terror;08/03/1984;;1;1;0;0;N;8;0;0;102701;Reuters;13/03/1984;
13/03/1984;Tue;assassination;PIRA;government;UDR;shoot dead former UDR soldier on his tractor;UK/Northern Ireland;Crossmaglen;Irish unity;;;3;0;0;0;Y;1;0;1;102701;Reuters;13/03/1984;
13/03/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
14/03/1984;Wed;assassination;UFF;Sinn Fein;;shoot Gerry Adams & 3 others in a van;UK/Northern Ireland;Belfast;British unity;;;3;3;0;0;Y;3;0;0;350000;Reuters;14/03/1984;
14/03/1984;Wed;riot;Sinn Fein;government;police;stone busses & set fire to houses after Adams's shooting;UK/Northern Ireland;Belfast;Irish unity;;;301;0;0;0;Y;301;0;0;102701;Reuters;14/03/1984;
14/03/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
15/03/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
16/03/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
17/03/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
18/03/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
19/03/1984;Mon;assassination;PIRA;government;UDR;shoot dead soldier at blood center;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;1;0;1;102701;Reuters;19/03/1984;
19/03/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
20/03/1984;Tue;trial;UFF;government;court;charge with shooting Gerry Adams;UK/Northern Ireland;Belfast;terror;;;2;2;0;0;N;0;0;0;350000;Reuters;20/03/1984;
20/03/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
21/03/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
22/03/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
23/03/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
24/03/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
25/03/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
26/03/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
27/03/1984;Tue;arrest;Catholic;government;police;arrest university graduate for protecting PIRA in politician's murder;UK/Northern Ireland;Belfast;terror;07/12/1983;;1;1;0;0;N;8;0;0;102701;Reuters;26/03/1984;
27/03/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
28/03/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
29/03/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
30/03/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
31/03/1984;Sat;demonstration;Protestants;Catholics;;Ian Paisley leads march against name change;UK/Northern Ireland;Derry;city name change;;;1001;0;0;0;N;301;0;0;350000;Reuters;31/03/1984;
31/03/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
01/04/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
02/04/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
03/04/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
04/04/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
05/04/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
06/04/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
07/04/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
08/04/1984;Sun;assassination;PIRA;government;court;shoot magistrate & kill his daughter coming out of mass;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;2;1;1;102701;Reuters;08/04/1984;
09/04/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
10/04/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
11/04/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
12/04/1984;Thu;bomb-wd;UFF;government;police;bomb explodes on doorstep;UK/Northern Ireland;Belfast;British unity;;;3;0;0;0;Y;6;4;2;350000;Reuters;12/04/1984;
12/04/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
13/04/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
14/04/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
15/04/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
16/04/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
17/04/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
18/04/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
19/04/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
20/04/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
21/04/1984;Sat;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
22/04/1984;Sun;;;;;;;;;;;;;;;;;;;;;;no event
23/04/1984;Mon;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
24/04/1984;Tue;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
25/04/1984;Wed;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
26/04/1984;Thu;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
27/04/1984;Fri;boycott;Unionists;government;;leave assembly because of Darkley massacre;UK/Northern Ireland;Belfast;British unity;20/11/1983;;22;0;0;0;N;0;0;0;350000;Reuters;24/05/1984;
