Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
22/01/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
23/01/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
24/01/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
25/01/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
26/01/1980;Sat;bomb-nd;PIRA;government;train;defuse large bomb on Belfast-Dublin train;UK/Northern Ireland;Newry;Irish unity;;;3;0;0;0;N;8;0;0;102701;Reuters;26/01/1980;
26/01/1980;Sat;attack;PIRA;government;troops;ambush UK troops from catholic house, family held hostage;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;8;2;1;102701;Reuters;26/01/1980;
26/01/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
27/01/1980;Sun;demonstration;Sinn Fein;government;;"protest Bloody Sunday; clash with National Front";UK/Northern Ireland;Belfast;repression;30/01/1972;;1500;8;3;0;Y;301;1;0;102701;Reuters;27/01/1980;
27/01/1980;Sun;demonstration;National Front;Sinn Fein;police;"attack Sinn Fein marchers; police separate";UK/Northern Ireland;Belfast;UK unity;;;350;9;0;0;Y;301;0;0;3001;Reuters;27/01/1980;
27/01/1980;Sun;demonstration;Sinn Fein;government;troops;"protest Bloody Sunday; throw stones at troops";UK/Northern Ireland;Derry;repression;30/01/1972;;3000;0;0;0;Y;301;0;0;102701;Reuters;27/01/1980;
27/01/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
28/01/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
29/01/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
30/01/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
31/01/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
01/02/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
02/02/1980;Sat;attack;PIRA;UDR;;2 gunmen shoot & kill man walking home;UK/Northern Ireland;Belfast;Irish Unity;;;2;0;0;0;Y;1;0;1;102701;Reuters;03/02/1980;
02/02/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
03/02/1980;Sun;attack;PIRA;UDR;;UDR member machine-gunned in parking lot;UK/Northern Ireland;Lisnakea;Irish Unity;;;3;0;0;0;Y;1;1;0;102701;Reuters;03/02/1980;
03/02/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
04/02/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
05/02/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
06/02/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
07/02/1980;Thu;fight;women prisoners;government;prison;guards find IRA uniforms, clash with prisoners;UK/Northern Ireland;Armaugh;Irish unity;;;31;0;3;0;N;301;0;0;102701;Reuters;11/02/1980;
07/02/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
08/02/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
09/02/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
10/02/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
11/02/1980;Mon;civil disobedience;women prisoners;government;prison;throw feces & trash out windows against guard brutality;UK/Northern Ireland;Belfast;prison conditions;;;31;0;0;0;Y;301;0;0;102701;Reuters;11/02/1980;
11/02/1980;Mon;civil disobedience;women prisoners;government;prison;refuse to wash in response to repression;UK/Northern Ireland;Armaugh;repression;;;30;0;0;0;N;301;0;0;102701;Reuters;11/02/1980;
11/02/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
12/02/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
12/02/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
13/02/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
13/02/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
14/02/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
14/02/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
15/02/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
15/02/1980;Fri;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
16/02/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Economist;16/02/1980;
16/02/1980;Sat;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
17/02/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
17/02/1980;Sun;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
18/02/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
18/02/1980;Mon;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
19/02/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
19/02/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
20/02/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
20/02/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
21/02/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
21/02/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
22/02/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
22/02/1980;Fri;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
23/02/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
23/02/1980;Sat;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
24/02/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
24/02/1980;Sun;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
25/02/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
25/02/1980;Mon;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
26/02/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
26/02/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
27/02/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
27/02/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
28/02/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
28/02/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
29/02/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
29/02/1980;Fri;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
01/03/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
01/03/1980;Sat;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
02/03/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
02/03/1980;Sun;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
03/03/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
03/03/1980;Mon;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
04/03/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
04/03/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
05/03/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
05/03/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
06/03/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
06/03/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
07/03/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
07/03/1980;Fri;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
08/03/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
08/03/1980;Sat;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
09/03/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
09/03/1980;Sun;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
10/03/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
10/03/1980;Mon;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
11/03/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
11/03/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
12/03/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
12/03/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
13/03/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
13/03/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
14/03/1980;Fri;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
14/03/1980;Fri;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
15/03/1980;Sat;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
15/03/1980;Sat;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
16/03/1980;Sun;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
16/03/1980;Sun;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
17/03/1980;Mon;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
17/03/1980;Mon;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
18/03/1980;Tue;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
18/03/1980;Tue;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
19/03/1980;Wed;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
19/03/1980;Wed;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
20/03/1980;Thu;civil disobedience;PIRA;government;prison;prisoners smear walls with feces, refuse to wash for political prisoner status;UK/Northern Ireland;Belfast;political prisoner status;;;401;0;0;0;Y;301;0;0;102701;Reuters;14/08/1980;
20/03/1980;Thu;civil disobedience;women prisoners;government;prison;dirty protest for political status;UK/Northern Ireland;Armaugh;political prisoner status;;;30;0;0;0;N;301;0;0;102701;Reuters;02/03/1981;
