Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
11/01/1990;Thu;arrest;UDA;government;police;arrested for collusion;UK/Northern Ireland;Belfast;collusion;;;8;8;0;0;N;31;0;0;350000;Independent;32885;
12/01/1990;Fri;extort;PIRA;firm;construction;construction firm vows not to build for state;UK/Northern Ireland;Northern Ireland;extortion;;;31;0;0;0;N;0;0;0;30001;Construction News;32899;
13/01/1990;Sat;robbery;youths;government;police;police shoot dead 3 unarmed robbers at betting shop;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;3;Y;3;0;0;3001;Reuters;32886;
14/01/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
15/01/1990;Mon;extort;PIRA;firm;construction;construction firm vows not to build for state;UK/Northern Ireland;Northern Ireland;extortion;;;31;0;0;0;N;0;0;0;30001;Construction News;32899;
16/01/1990;Tue;bomb-nd;PIRA;government;police;van bomb destroys police station & houses;UK/Northern Ireland;Sion Mills;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Reuters;32889;
17/01/1990;Wed;bomb-nd;PIRA;government;police;bomb destroys parking garage;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Reuters;32890;
18/01/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
19/01/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
20/01/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
21/01/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
22/01/1990;Mon;statement;PIRA;Catholic church;;cardinal demands PIRA stop its violence;UK/Northern Ireland;Northern Ireland;terror;;;1;0;0;0;N;0;0;0;300000;Reuters;32895;
22/01/1990;Mon;assassination;PIRA;government;police;RUC man shot dead in his kitchen;UK/Northern Ireland;Armagh;Irish unity;;0.833333333;2;0;0;0;Y;1;0;1;48914;Reuters;32895;
23/01/1990;Tue;extort;PIRA;firm;construction;construction firm vows not to build for state;UK/Northern Ireland;Northern Ireland;extortion;;;31;0;0;0;N;0;0;0;30001;Construction News;32899;
24/01/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
25/01/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
26/01/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
27/01/1990;Sat;bomb-nd;PIRA;government;Loyalist;"neighbors see bomb under car; warn & defuse";UK/Northern Ireland;Magherafelt;Irish unity;;;3;0;0;0;N;8;0;0;48914;Reuters;32900;
28/01/1990;Sun;demonstration;Sinn Fein;government;UK troops;mark Bloody Sunday;UK/Northern Ireland;Derry;Irish unity;26328;;301;0;0;0;N;301;0;0;48914;Reuters;32901;
28/01/1990;Sun;bomb-wd;PIRA;government;police;bomb kills teenager, injures 4 police, a soldier & 3 civilians;UK/Northern Ireland;Derry;Irish unity;26328;;3;0;0;0;Y;301;4;0;48914;Xinhau;32901;
29/01/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
30/01/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
31/01/1990;Wed;convict;UDA;government;court;4 convicted of extorting building contractors;UK/Northern Ireland;Belfast;extortion;;;4;4;0;0;N;0;0;0;350000;Independent;32905;
01/02/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
02/02/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
03/02/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
04/02/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
05/02/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
06/02/1990;Tue;bomb-nd;PIRA;government;police;RUC reservist injured by bomb under hay bale;UK/Northern Ireland;Omagh;Irish unity;;;3;0;0;0;Y;1;1;0;48914;Times (London);32911;
07/02/1990;Wed;bomb-nd;PIRA;firm;Shorts Brothers;bomb destroys airplane hangar;UK/Northern Ireland;Belfast;Irish unity;;0.350694444;3;0;0;0;Y;0;0;0;48914;Belfast Telegraph;32911;
07/02/1990;Wed;ultimatum;PIRA;firm;Shorts Brothers;threatens death unless Shorts does not work with UK;UK/Northern Ireland;Belfast;Irish unity;;;8;0;0;0;N;0;0;0;48914;Independent;32912;
07/02/1990;Wed;ultimatum;UFF;PIRA;;threatens death to Catholics if Shorts workers are killed;UK/Northern Ireland;Belfast;British unity;;;8;0;0;0;N;0;0;0;350000;Times (London);32912;
07/02/1990;Wed;ultimatum;UVF;PIRA;;threatens death to Catholics if Shorts workers are killed;UK/Northern Ireland;Belfast;British unity;;;8;0;0;0;N;0;0;0;350000;Times (London);32912;
07/02/1990;Wed;arrest;UDA;government;police;charge with possession of secret RUC documents;UK/Northern Ireland;Belfast;leaking secrets;;;2;2;0;0;N;8;0;0;350000;Times (London);32912;
08/02/1990;Thu;arrest;UDA;government;police;arrest head of UDA Lyttle for extortion;UK/Northern Ireland;Belfast;extortion;;;1;1;0;0;N;8;0;0;350000;Financial Times;32913;
09/02/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
10/02/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/02/1990;Sun;attack;PIRA;government;UK troops;fire at helicopter, force landing, 3 hurt;UK/Northern Ireland;Clogher;Irish unity;;;3;0;0;0;Y;3;3;0;48914;Daily Telegraph;32916;
12/02/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
13/02/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
14/02/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
15/02/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
16/02/1990;Fri;convict;PIRA;government;court;convict 3, free 2 on explosives charges;UK/Northern Ireland;Belfast;terror;;;5;3;0;0;N;0;0;0;48914;Independent;32921;
17/02/1990;Sat;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
18/02/1990;Sun;fight;Sinn Fein;Loyalists;;fight at soccer game, 15 fans injured;UK/Northern Ireland;Belfast;sectarian conflict;;;301;0;15;0;Y;101;48;0;48914;Guardian;32923;
18/02/1990;Sun;bomb-nd;PIRA;government;police;police route around bomb on street from soccer stadium;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;N;101;0;0;48914;Guardian;32923;
18/02/1990;Sun;bomb-nd;PIRA;government;UK troops;2 soldiers injured by bomb after soccer games;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;101;2;0;48914;Guardian;32923;
18/02/1990;Sun;bomb-nd;PIRA;Loyalists;;Greenan Lodge damaged by bomb;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Independent;32923;
18/02/1990;Sun;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
19/02/1990;Mon;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
20/02/1990;Tue;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
21/02/1990;Wed;raid;PIRA;government;police;find arms cache;UK/Northern Ireland;Armagh;terror;;;8;8;0;0;N;31;0;0;48914;Irish Times;32926;
21/02/1990;Wed;raid;PIRA;government;police;find arms cache;UK/Northern Ireland;Belfast;terror;;;0;0;0;0;N;31;0;0;48914;Irish Times;32926;
21/02/1990;Wed;bomb-nd;PIRA;government;police;bomb destroys police station;UK/Northern Ireland;Kinawley;Irish unity;;;3;0;0;0;Y;8;0;0;48914;Irish Times;32926;
21/02/1990;Wed;attack;PIRA;government;UK troops;shoot at helicopter, are caught, but mob frees suspects;UK/Northern Ireland;Silverbridge;Irish unity;;;101;0;0;0;Y;12;0;0;48914;Times (London);32926;
21/02/1990;Wed;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
22/02/1990;Thu;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
23/02/1990;Fri;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
24/02/1990;Sat;hunger strike;Sinn Fein;government;court;2 women fast in support of 'Armagh Four';UK/Northern Ireland;Lisburn;justice;;;2;0;0;0;N;0;0;0;48914;Independent;32929;
25/02/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
26/02/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
27/02/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
28/02/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
01/03/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
02/03/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
03/03/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
04/03/1990;Sun;attack;PIRA;government;police;fire on police station & set van on fire;UK/Northern Ireland;Stewartstown;Irish unity;;;8;0;0;0;Y;31;0;0;48914;Guardian;32937;
05/03/1990;Mon;raid;PIRA;government;police;find arms cache;UK/Northern Ireland;Belfast;Irish unity;;;0;0;0;0;N;31;0;0;48914;Guardian;32939;
06/03/1990;Tue;arrest;PIRA;government;police;arrest on basis of arms & bombs found;UK/Northern Ireland;Belfast;Irish unity;32937;;3;3;0;0;N;8;0;0;48914;Guardian;32939;
07/03/1990;Wed;assassination;UVF;Sinn Fein;;shoot dead SF official as he leaves police station;UK/Northern Ireland;Lurgan;British unity;;;2;0;0;0;Y;0;0;0;350000;Guardian;32940;
08/03/1990;Thu;assassination;PIRA;government;UDR;shoot dead UDR truck driver;UK/Northern Ireland;Donaghamore;Irish unity;;;3;0;0;0;Y;1;0;1;48914;Xinhau;32940;
09/03/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
10/03/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
11/03/1990;Sun;assassination;UVF;Catholic;;shoot dead Catholic in his driveway;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;32943;
11/03/1990;Sun;riot;Sinn Fein;government;police;throw fire bombs against UVF killing;UK/Northern Ireland;Belfast;Irish unity;;;301;0;0;0;Y;101;0;0;48914;Reuters;32944;
12/03/1990;Mon;raid;PIRA;government;police;find arms cache;UK/Northern Ireland;Strabane;Irish unity;;;0;0;0;0;Y;31;0;0;48914;Reuters;32945;
13/03/1990;Tue;assassination;PIRA;Loyalists;;shoot dead a Protestant man;UK/Northern Ireland;Lisburn;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Reuters;32945;
14/03/1990;Wed;fight;PIRA;UDA;;police hurt as fight breaks out in jail;UK/Northern Ireland;Belfast;sectarian conflict;;;31;0;8;0;Y;31;7;0;48914;Independent;32947;
15/03/1990;Thu;assassination;PIRA;government;SAS;shoot dead 2 SAS commandos;UK/Northern Ireland;Cappagh;Irish unity;;;3;0;0;0;Y;2;0;2;48914;Reuters;32978;
16/03/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
17/03/1990;Sat;attack;PIRA;government;UK troops;"attack troops; endanger woman";UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;8;0;0;48914;Independent;32950;
17/03/1990;Sat;attack;PIRA;government;UK troops;"attack troops; endanger woman";UK/Northern Ireland;Derry;Irish unity;;;3;0;0;0;Y;8;0;0;48914;Independent;32950;
18/03/1990;Sun;march;Sinn Fein;government;police;mark St. Patrick's day;UK/Northern Ireland;Dungannon;Irish unity;;;301;0;0;0;N;101;0;0;48914;Financial Times;32951;
18/03/1990;Sun;riot;Sinn Fein;government;police;throw fire bombs at police vehicles & station;UK/Northern Ireland;Dungannon;Irish unity;;;101;0;1;0;Y;101;0;0;48914;Financial Times;32951;
19/03/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
20/03/1990;Tue;assassination;IPLO;Loyalists;;burst into home, shoot dead Protestant man;UK/Northern Ireland;Belfast;Irish unity;;;2;0;0;0;Y;0;0;0;48914;Reuters;32952;
20/03/1990;Tue;bomb-nd;PIRA;firm;Shorts Brothers;2 bombs hit production area, 5 injured;UK/Northern Ireland;Castlereagh;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Reuters;32952;
21/03/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
22/03/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
23/03/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
24/03/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
25/03/1990;Sun;bomb-nd;PIRA;government;police;450 kg van bomb destroys police station;UK/Northern Ireland;Ballymena;Irish unity;;;3;0;0;0;Y;31;0;0;48914;Reuters;32957;
25/03/1990;Sun;bomb-nd;PIRA;government;police;450 kg van bomb destroys police station & houses, injures 4 civilians;UK/Northern Ireland;Castlederg;Irish unity;;0.833333333;3;0;0;0;Y;31;4;0;48914;Reuters;32958;
26/03/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
27/03/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
28/03/1990;Wed;assassination;PIRA;government;police;shoot dead a policeman;UK/Northern Ireland;Armagh;Irish unity;;;2;0;0;0;Y;1;0;1;48914;Reuters;32960;
29/03/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
30/03/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
31/03/1990;Sat;rally;Sinn Fein;government;;demand freedom for 1974 Birmingham 6;UK/Northern Ireland;Belfast;justice;;;301;0;0;0;N;0;0;0;48914;Independent;32964;
31/03/1990;Sat;rally;Sinn Fein;government;;demand freedom for 1974 Birmingham 6;UK/Northern Ireland;Derry;justice;;;301;0;0;0;N;0;0;0;48914;Independent;32964;
01/04/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
02/04/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
03/04/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
04/04/1990;Wed;strike;teachers;government;;strike for higher pay;UK/Northern Ireland;Northern Ireland;wages;;;18281;0;0;0;N;0;0;0;550700;Xinhau;32967;
04/04/1990;Wed;assassination;UVF;firm;contractor;Catholic contractor shot dead a work site;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;32967;
05/04/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
06/04/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
07/04/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
08/04/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
09/04/1990;Mon;bomb-wd;PIRA;government;UDR;land mine kills four UDR soldiers;UK/Northern Ireland;Downpatrick;Irish unity;;;3;0;0;0;Y;4;0;4;48914;Reuters;32972;
10/04/1990;Tue;vigil;DUP;Ireland;PM;protest Irish PM's visit;UK/Northern Ireland;Belfast;British unity;;17:00-22:01;101;0;0;0;N;1000;0;0;152749;Guardian;32974;
11/04/1990;Wed;rally;DUP;Ireland;PM;protest Irish PM's visit;UK/Northern Ireland;Belfast;British unity;;;650;0;0;0;N;1000;0;0;152749;Xinhau;32974;
12/04/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
13/04/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
14/04/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
15/04/1990;Sun;march;Sinn Fein;government;police;mark Dublin Easter rising;UK/Northern Ireland;Belfast;Irish unity;5959;;1000;0;0;0;N;101;0;0;48914;Daily Telegraph;32979;
15/04/1990;Sun;march;Sinn Fein;government;police;mark Dublin Easter rising;UK/Northern Ireland;Crossmaglen;Irish unity;5959;;301;0;0;0;N;101;0;0;48914;Daily Telegraph;32979;
15/04/1990;Sun;march;Sinn Fein;government;police;mark Dublin Easter rising;UK/Northern Ireland;Derry;Irish unity;5959;;1500;0;0;0;N;101;0;0;48914;Daily Telegraph;32979;
15/04/1990;Sun;rally;citizens;PIRA;;funeral for 4 UDR men killed by PIRA;UK/Northern Ireland;Cenotaph;terror;32972;;301;0;0;0;N;0;0;0;500000;Daily Telegraph;32979;
15/04/1990;Sun;robbery;PIRA;firm;Allied Irish Bank;tunnel into bank & rob it;UK/Northern Ireland;Portadown;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Daily Telegraph;32981;
16/04/1990;Mon;assassination;PIRA;IPLO;;intra-Republican conflict leads to shooting dead an IPLO;UK/Northern Ireland;Newry;PIRA-IPLO conflict;;;2;0;0;0;Y;0;0;0;48914;Reuters;32979;
16/04/1990;Mon;march;Apprentice Boys;Catholics;;mark 'slamming of gates of Derry';UK/Northern Ireland;Bangor;British unity;4/16/1689;;301;0;0;0;N;301;0;0;3500000;Financial Times;32980;
17/04/1990;Tue;riot;prisoners;government;prison;"PIRA & UDA riot in dining room; seek segregation";UK/Northern Ireland;Belfast;prison conditions;;;101;0;0;0;Y;301;0;0;30001;Reuters;32980;
17/04/1990;Tue;march;Apprentice Boys;Catholics;;marching season begins;UK/Northern Ireland;Belfast;British unity;;;6000;0;0;0;N;301;0;0;350000;Daily Telegraph;32981;
18/04/1990;Wed;assassination;IPLO;government;police;"police come upon assassins; shoot 1 dead, arrest other";UK/Northern Ireland;Armagh;Irish unity;;0.833333333;2;1;0;1;Y;3;0;0;48914;Xinhau;32982;
19/04/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
20/04/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
21/04/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
22/04/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
23/04/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
24/04/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
25/04/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
26/04/1990;Thu;deployment;PIRA;government;UK troops;troops deployed because of alert of bombing campaign;UK/Northern Ireland;Northern Ireland;terror;;;0;0;0;0;N;11000;0;0;48914;Xinhau;32989;
26/04/1990;Thu;bomb-nd;PIRA;government;;truck bomb destroys housing estate;UK/Northern Ireland;Portadown;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Financial Times;32991;
26/04/1990;Thu;assassination;UVF;Catholics;;miss Catholic target & shoot dead a Protestant;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;32989;
27/04/1990;Fri;bomb-wd;PIRA;firm;contractor;contractor killed by car bomb;UK/Northern Ireland;Kilkeel;Irish unity;;;3;0;0;0;Y;0;0;0;48914;Reuters;32990;
27/04/1990;Fri;raid;PIRA;government;police;find arms cache;UK/Northern Ireland;Newry;Irish unity;;;0;0;0;0;N;31;0;0;48914;Reuters;32990;
28/04/1990;Sat;attack;PIRA;government;UK troops;mortar fire at military checkpoint;UK/Northern Ireland;Strabane;Irish unity;;;8;0;0;0;Y;101;0;0;48914;Reuters;32991;
28/04/1990;Sat;bomb-nd;PIRA;government;police;lamppost bomb targets police;UK/Northern Ireland;Lisburn;Irish unity;;;3;0;0;0;Y;3;0;0;48914;Reuters;32991;
28/04/1990;Sat;convict;PIRA;government;court;PIRA man pleads guilty to murder charges;UK/Northern Ireland;Belfast;terror;;;1;1;0;0;N;0;0;0;48914;Times (London);32991;
28/04/1990;Sat;bomb-nd;PIRA;government;police;woman with bomb concealed taken off bus to Belfast;UK/Northern Ireland;Belfast;Irish unity;;;1;1;0;0;N;3;0;0;48914;Reuters;32992;
28/04/1990;Sat;bomb-nd;PIRA;government;police;100 kg car bomb defused by police;UK/Northern Ireland;Lisburn;Irish unity;;;3;0;0;0;N;8;0;0;48914;Times (London);32992;
29/04/1990;Sun;bomb-nd;PIRA;government;police;360 kg bomb found on estate & defused;UK/Northern Ireland;Dungannon;Irish unity;;;3;0;0;0;N;8;0;0;48914;Xinhau;32992;
29/04/1990;Sun;bomb-nd;PIRA;government;UK troops;bomb explodes at border post;UK/Northern Ireland;Newry;Irish unity;;;3;0;0;0;Y;101;0;0;48914;Reuters;32992;
29/04/1990;Sun;rally;citizens;PIRA;;peace rally honors UDR killed on April 9;UK/Northern Ireland;Downpatrick;end conflict;;;3001;0;0;0;N;0;0;0;500000;Independent;32993;
30/04/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
01/05/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
02/05/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
03/05/1990;Thu;attack;PIRA;government;prison;4 gasoline bombs shot at prison guard office;UK/Northern Ireland;Belfast;Irish unity;;;8;0;0;0;Y;31;0;0;48914;Reuters;32996;
04/05/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
05/05/1990;Sat;assassination;PIRA;government;UK troops;soldier shot dead by machine gun nest;UK/Northern Ireland;Cullyhanna;Irish unity;;0.833333333;3;0;0;0;Y;1;0;1;48914;Reuters;32999;
06/05/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
07/05/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
08/05/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
09/05/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
10/05/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
11/05/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
12/05/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
13/05/1990;Sun;riot;prisoners;government;prison;"PIRA & UDA riot in dining room; seek segregation";UK/Northern Ireland;Belfast;prison conditions;;;101;0;8;0;Y;101;0;0;30001;Reuters;33007;
13/05/1990;Sun;vandalism;Loyalist prisoners;government;prison;"escape to roof; rip roof off until riot police arrive";UK/Northern Ireland;Belfast;British unity;;;6;6;0;0;Y;101;0;0;350000;Guardian;33007;
14/05/1990;Mon;riot;Loyalist prisoners;government;prison;"attack guards; throw objects";UK/Northern Ireland;Belfast;British unity;;;40;0;0;0;Y;101;8;0;350000;Independent;33008;
15/05/1990;Tue;bomb-nd;PIRA;government;UK troops;bomb fails to detonate by 4 soldiers;UK/Northern Ireland;King's Island;Irish unity;;;3;0;0;0;N;4;0;0;48914;Times (London);33010;
16/05/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
17/05/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
18/05/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
19/05/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
20/05/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
21/05/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
22/05/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
23/05/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
24/05/1990;Thu;riot;Republican prisoners;government;prison;damage cells & common areas;UK/Northern Ireland;Belfast;Irish unity;;;31;0;0;0;Y;101;0;0;48914;Guardian;33018;
25/05/1990;Fri;bomb-nd;PIRA;government;police;225 kg bomb defused outside police station;UK/Northern Ireland;Omagh;Irish unity;;;3;0;0;0;N;8;0;0;48914;Reuters;33018;
26/05/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
27/05/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
28/05/1990;Mon;;;;;;;;;;;;;;;;;;;;;;no event
29/05/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
30/05/1990;Wed;;;;;;;;;;;;;;;;;;;;;;no event
31/05/1990;Thu;;;;;;;;;;;;;;;;;;;;;;no event
01/06/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
02/06/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
03/06/1990;Sun;;;;;;;;;;;;;;;;;;;;;;no event
04/06/1990;Mon;assassination;UVF;Catholics;;shoot dead a Catholic & injure 2 sons by mistake;UK/Northern Ireland;Portadown;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;33028;
04/06/1990;Mon;bomb-nd;PIRA;government;police;elude grenade thrown in their path;UK/Northern Ireland;Derry;Irish unity;;;3;0;0;0;Y;3;0;0;48914;Reuters;33028;
05/06/1990;Tue;;;;;;;;;;;;;;;;;;;;;;no event
06/06/1990;Wed;bomb-wd;PIRA;government;police;car bomb kills retired policeman & his wife;UK/Northern Ireland;Belfast;Irish unity;;;3;0;0;0;Y;1;0;1;48914;Xinhau;33030;
07/06/1990;Thu;assassination;UVF;Sinn Fein;;shoot & injure former Sinn Fein official through a window;UK/Northern Ireland;Belfast;British unity;;;2;0;0;0;Y;0;0;0;350000;Reuters;33031;
08/06/1990;Fri;;;;;;;;;;;;;;;;;;;;;;no event
09/06/1990;Sat;;;;;;;;;;;;;;;;;;;;;;no event
