Date;Day;Action;Protester;State/target;Agent;Event;Country;Location;Issue;Link date;Time ;# Protesters;Arrests;Injuries;Deaths;Prop. Damage;# State;Injuries;State killed;OSD;Source;Story date;No event found
20/01/1987;Tue;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;20/01/1987;
20/01/1987;Tue;obstruction;airline workers;firm;Aer Lingus;block planes from taking off;Ireland;Dublin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;20/01/1987;
20/01/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
20/01/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
21/01/1987;Wed;assassination;INLA;Republicans;;shoot dead 2 INLA members in a café;Ireland;Drogheda;factional fighting;;;2;0;0;0;Y;0;0;0;7424;Reuters;21/01/1987;
21/01/1987;Wed;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
21/01/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
21/01/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
22/01/1987;Thu;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
22/01/1987;Thu;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
22/01/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
23/01/1987;Fri;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
23/01/1987;Fri;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
23/01/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
24/01/1987;Sat;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
24/01/1987;Sat;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
24/01/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
25/01/1987;Sun;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
25/01/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
26/01/1987;Mon;strike;airline workers;firm;Aer Lingus;strike for higher pay;Ireland;Dublin;wages;04/12/1986;;1100;0;0;0;N;0;0;0;678827;Irish Times;27/01/1987;
26/01/1987;Mon;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
26/01/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
27/01/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
27/01/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
28/01/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
28/01/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
29/01/1987;Thu;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;29/01/1987;
29/01/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
30/01/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
30/01/1987;Fri;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
31/01/1987;Sat;assassination;INLA;Republicans;;shoot dead wife of imprisoned INLA leader;Ireland;Dublin;factional fighting;;;2;0;0;0;Y;0;0;0;7424;Reuters;01/02/1987;
31/01/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
31/01/1987;Sat;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
01/02/1987;Sun;preclude;INLA;government;prison;deny INLA leave for wife's funeral;Ireland;Dundalk;factional fighting;31/01/1987;;1;0;0;0;N;0;0;0;7424;Financial Times;02/02/1987;
01/02/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
02/02/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
02/02/1987;Mon;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
02/02/1987;Mon;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
03/02/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
03/02/1987;Tue;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
03/02/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
04/02/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;05/02/1987;
04/02/1987;Wed;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
04/02/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
05/02/1987;Thu;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
05/02/1987;Thu;strike;bacon processors;firm;Hanley's;strike for higher pay;Ireland;Rooskey;wages;;;400;0;0;0;N;0;0;0;678827;Irish Independent;09/02/1987;
05/02/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
05/02/1987;Thu;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
06/02/1987;Fri;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
06/02/1987;Fri;strike;bacon processors;firm;Hanley's;strike for higher pay;Ireland;Rooskey;wages;;;400;0;0;0;N;0;0;0;678827;Irish Independent;09/02/1987;
06/02/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
06/02/1987;Fri;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
07/02/1987;Sat;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
07/02/1987;Sat;strike;bacon processors;firm;Hanley's;strike for higher pay;Ireland;Rooskey;wages;;;400;0;0;0;N;0;0;0;678827;Irish Independent;09/02/1987;
07/02/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
07/02/1987;Sat;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
08/02/1987;Sun;bomb-nd;UFF;government;;18 bombs in garbage cans do extensive damage;Ireland;Dublin;British unity;;;3;0;0;0;Y;0;0;0;3001;Reuters;08/02/1987;
08/02/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
09/02/1987;Mon;strike;drug workers;firm;Penn Chemicals;strike against dismissal of colleague;Ireland;Dublin;worker rights;;;101;0;0;0;N;0;0;0;678827;Irish Times;09/02/1987;
09/02/1987;Mon;strike;bacon processors;firm;Hanley's;strike for higher pay;Ireland;Rooskey;wages;;;400;0;0;0;N;0;0;0;678827;Irish Independent;09/02/1987;
09/02/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
09/02/1987;Mon;obstruction;ferry workers;government;B & I;occupy 4 ships in Dublin & Cork;Ireland;Ireland;wages;;;31;0;0;0;N;0;0;0;678827;Irish Times;10/02/1987;
09/02/1987;Mon;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
10/02/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Lloyd's List;14/02/1987;
10/02/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
11/02/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Lloyd's List;14/02/1987;
11/02/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
12/02/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Lloyd's List;14/02/1987;
12/02/1987;Thu;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
13/02/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Lloyd's List;14/02/1987;
13/02/1987;Fri;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
14/02/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;17/02/1987;
14/02/1987;Sat;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
15/02/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;17/02/1987;
16/02/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;17/02/1987;
16/02/1987;Mon;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
17/02/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;17/02/1987;
17/02/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
18/02/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;19/02/1987;
18/02/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
19/02/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;19/02/1987;
19/02/1987;Thu;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;20/02/1987;
19/02/1987;Thu;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
20/02/1987;Fri;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;23/02/1987;
20/02/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
20/02/1987;Fri;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
21/02/1987;Sat;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;23/02/1987;
21/02/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
21/02/1987;Sat;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
22/02/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
23/02/1987;Mon;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Independent;23/02/1987;
23/02/1987;Mon;strike;peat workers;firm;Bord Na Mona;strike against change in working conditions;Ireland;Dublin;worker rights;;;20;0;0;0;N;0;0;0;678827;Irish Times;25/02/1987;
23/02/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
23/02/1987;Mon;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
24/02/1987;Tue;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;25/02/1987;
24/02/1987;Tue;strike;peat workers;firm;Bord Na Mona;strike against change in working conditions;Ireland;Dublin;worker rights;;;20;0;0;0;N;0;0;0;678827;Irish Times;25/02/1987;
24/02/1987;Tue;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
24/02/1987;Tue;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
25/02/1987;Wed;strike;auto workers;firm;Packard;strike for higher pay;Ireland;Tallaght;wages;;;1001;0;0;0;N;0;0;0;678827;Irish Times;25/02/1987;
25/02/1987;Wed;strike;peat workers;firm;Bord Na Mona;strike against change in working conditions;Ireland;Dublin;worker rights;;;20;0;0;0;N;0;0;0;678827;Irish Times;25/02/1987;
25/02/1987;Wed;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Times;26/02/1987;
25/02/1987;Wed;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
26/02/1987;Thu;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;02/03/1987;
26/02/1987;Thu;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
27/02/1987;Fri;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;02/03/1987;
27/02/1987;Fri;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
28/02/1987;Sat;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;02/03/1987;
28/02/1987;Sat;strike;video workers;firm;Videopro International Products;strike for higher pay;Ireland;Glasnevin;wages;;;301;0;0;0;N;0;0;0;678827;Irish Times;12/03/1987;
01/03/1987;Sun;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;02/03/1987;
02/03/1987;Mon;strike;ferry workers;government;B & I;strike for higher pay;Ireland;Ireland;wages;;;166;0;0;0;N;0;0;0;678827;Irish Independent;02/03/1987;
